Price,Ticker,embed_1,embed_2,embed_3,embed_4,embed_5,embed_6,embed_7,embed_8,embed_9,embed_10,embed_11,embed_12,embed_13,embed_14,embed_15,embed_16,embed_17,embed_18,embed_19,embed_20,embed_21,embed_22,embed_23,embed_24,embed_25,embed_26,embed_27,embed_28,embed_29,embed_30,embed_31,embed_32
DIVISLAB.NS,DIVISLAB.NS,0.030414853573110755,-0.013830913554635449,0.026293303052904556,-0.06288769715204962,0.015573806273624933,-0.03277936358920631,-0.041642487325376946,0.0032798868591016267,0.02394502514511501,-0.05294028854636513,-0.02358860259749337,0.00804178153534057,0.03489095842991804,0.0020396442936990397,-0.026845638483949046,0.01460639148472435,0.0026941314918941905,-0.053171872416455705,0.02464870832089868,-0.019556964984422474,-0.0024812107212131684,-0.01280755607644277,0.023110371305410056,0.009335503912840881,-0.032667962923112276,0.034681548126008904,-0.018275186775481754,0.012970098377190823,-0.0013217923609136317,0.008167529798979592,-0.044488289482667885,0.017888582175456254
DRREDDY.NS,DRREDDY.NS,0.03811544732318461,0.009627613870822555,0.05962334828036877,-0.05450840386791165,0.005186332989449978,-0.019966095283630438,0.02282942245699695,-0.0007803833500610132,0.05774708213173878,0.0009053342450749419,-0.03602613443415585,0.01062696402004345,0.014120122334501752,-0.0375875511598143,-0.03759521795543312,-0.01480102955178798,0.02213313168530239,0.05643378752873382,-0.015109938118833465,0.016606895747094404,-0.005109418456578072,0.007905549421583676,0.02068914596249633,-0.026254782159466066,0.012827493320548593,0.022499972984866282,-0.013070938276588704,0.03730046077301333,-0.013245813826249304,0.007771587702184377,-0.015374992494413311,0.004305742889573453
EICHERMOT.NS,EICHERMOT.NS,-0.012100386285649863,-0.023466076597919466,0.033958106012400915,0.013083639992418801,-0.011922587962574257,0.07024510836852431,0.006364475769861328,0.023566784910059434,0.010937847168100102,0.015153829807184927,0.0037888025543183165,-0.02562366280125466,0.013358882163869734,0.019631273456852717,0.07264976329875555,0.039517930923373155,-0.0015796600390913036,0.018592364533826136,0.038099744038528886,0.023674031622978098,-0.04837687185153217,0.027916971469214277,-0.004852906208404028,-0.03309845240819557,-0.017843888340517113,-0.032913838873035145,-0.01564600551977443,0.01184614377423621,-0.056237365481595455,0.015565916873980856,-0.02221007488763535,-0.00564404699274965
GAIL.NS,GAIL.NS,-0.018514034965982498,0.0411858529707078,0.016186436600004947,0.03392710711284175,0.02186337473598767,-0.03966839750415849,0.00031192152652949264,-0.017473931010426682,-0.03169450440677754,-0.011106178369984633,-0.026131795198599997,0.039930011452489964,0.0005146472938551358,0.032524978107731424,-0.026488715330205477,0.038158823900959975,0.03238893072477933,0.017843035843837222,-0.06323450246261333,0.010675153302280147,-0.011708383700049596,-0.04085094680441926,-0.024608384852452925,-0.04461486820457447,-0.0002475655514884497,-0.018990684636820257,-0.003967362184504361,-0.040982326477202326,-0.029126965765312277,-0.038756902658878746,-0.03852626983391145,-0.027957037382378327
GRASIM.NS,GRASIM.NS,-0.016949038903010135,0.01045093898338658,-0.026425868248602213,-0.030056462240307027,0.03328097063653175,0.03415401154817293,-0.0023282963982146987,-0.0032014270139971565,-0.015839474684666566,-0.012535476343346563,0.008271995856980057,-0.004304050568986597,-0.023085998284807244,-0.037976079913027254,0.03197192888296131,-0.030777844987921726,0.035730316623203584,0.07720542858776507,-0.004603659988361589,-0.024835621868858786,-0.00318197674587183,-0.02136374707102722,-0.003442491311735962,-0.006690415079282478,-0.0489113908900498,-0.00516612243289037,0.00672506039342351,0.0015903157348622905,0.06933962351489098,-0.025732488663146317,0.00918202135001745,-0.02807167204725112
HCLTECH.NS,HCLTECH.NS,0.07321038064126394,0.006719066744132191,-0.008319444939859746,0.031046091218358284,-0.00480016740893653,0.020930331882496718,0.004624947018868956,0.002264933384069414,0.01816209572202723,-0.002753214330989551,0.018716841212518133,0.0042350170878059324,-0.029165864669778593,0.008248209581397239,0.022460514915705967,-0.005193967027071675,-0.02707639997831707,-0.02359093172612261,-0.011145168061602222,-0.014727516718685602,0.0142424866677315,0.015004945444966592,-0.023664639878907757,0.004083615200849666,0.029853415245946455,0.03045858422989389,-0.007370277674785029,-0.03518307583750143,-0.015985167463046058,-0.00527629978577538,0.032628152505902355,0.049496790144635164
HDFCBANK.NS,HDFCBANK.NS,-0.015900217219682124,-0.03828268340376357,-0.02392820064431525,0.0017971579244591355,-0.029861407729827965,-0.01939668384812205,-0.005579692784763204,-0.02537198017344576,0.004235361045381666,0.04101671515263093,-0.011413331645498554,0.02904973158543078,-0.029202167966926644,0.01014221865349734,0.010595260055292708,-0.014866396984771222,0.009461448156066926,-0.01459458678470128,-0.03603041380036976,-0.04359151116096776,0.022563014525548493,0.024317207063860185,0.019187544709444625,0.005337990140219085,-0.015267727107945887,-0.03375847727625064,-0.047962810255792014,0.02954396614923005,-0.011104360739902367,0.051271102599773966,0.020348383515150857,-0.05761366044916747
HEROMOTOCO.NS,HEROMOTOCO.NS,-0.012096823294372894,-0.022638620364446787,0.04747188745327922,0.0275348272685477,-0.017327387936869897,0.044051942663873536,0.009908667071425372,-0.02748932208343184,-0.05501257828626134,0.01718528417795823,0.01987880653246843,0.0009030577283757852,0.03032182039119601,-0.019337175005739952,-0.023860250545066217,-0.005142622713692284,-0.04125339359737934,-0.01703591056861269,-0.023522435834893995,-0.018007122003076904,-0.04042333817889422,-0.0037142999410683048,0.017353779682319957,-0.03174518398744735,0.003048111546527114,0.08640080316792538,0.007160119788115255,0.027092557478623044,0.042058090475159245,-0.006330088217612375,0.007285181809727187,-0.016609793040149194
HINDALCO.NS,HINDALCO.NS,-0.004986019662644655,0.04547995340133487,-0.003377202287073403,0.0008566644832176684,0.020114238269797843,0.026505909511456482,-0.04085081672450154,-0.045596949205368095,-0.0351165894657938,0.04267195015214465,-0.016782643280901982,-0.024520271221002914,0.021564176517208024,0.012232193786627819,-0.013086884588420505,0.035454002284841954,-0.019056691818073686,-0.003743241957086452,-0.03733177917962496,0.010093782167688376,0.0027402075781332823,0.020167969115752866,0.019669547533988207,0.018257461580658666,0.01659092519864195,0.01452098392489582,-0.002309691106723551,0.013551043701971858,0.01492805852043018,0.022992842850150706,0.018657486737884414,0.02267139452098907
HINDPETRO.NS,HINDPETRO.NS,-0.04112997296000872,-0.006632914286140734,0.00990708998592577,0.06275332599437378,0.04497946279187837,-0.031985550246831,0.0071341082989823425,-0.014712853266881234,0.03236575560635512,-0.029763206114662905,-0.01992505629484844,-0.05129974668451068,-0.006899646822552712,-0.01605970803929267,0.0051819925204258065,-0.025202359182498774,-0.01521403734193654,0.01396392370556867,0.003653021554994477,-0.010286965622331591,-0.019973240955338454,0.010974418817137687,0.01945725874963108,0.0005901472187260288,0.002950457186076427,-0.0039769753158899615,0.014215785462466837,0.003256788174681578,0.015213763717849887,0.0018268423691093184,0.0048060329662674445,0.01713633371437488
