Price,Ticker,embed_1,embed_2,embed_3,embed_4,embed_5,embed_6,embed_7,embed_8,embed_9,embed_10,embed_11,embed_12
DIVISLAB.NS,DIVISLAB.NS,0.030414853573108778,-0.013830913554640313,0.02629330305292616,-0.06288769715203846,0.015573806273621458,-0.03277936358902848,-0.04164248732549893,0.0032798868591394563,0.023945025145072355,-0.052940288546395604,-0.02358860259750309,0.008041781535246954
DRREDDY.NS,DRREDDY.NS,0.03811544732318342,0.00962761387081786,0.059623348280389246,-0.05450840386789167,0.005186332989453888,-0.019966095283727232,0.022829422456896495,-0.0007803833500790579,0.05774708213174043,0.0009053342450530878,-0.03602613443416163,0.010626964019982818
EICHERMOT.NS,EICHERMOT.NS,-0.01210038628565092,-0.023466076597920035,0.03395810601239574,0.01308363999243187,-0.011922587962584464,0.07024510836851244,0.006364475770161832,0.023566784910001904,0.010937847168119944,0.015153829807181485,0.0037888025543329905,-0.025623662801274833
GAIL.NS,GAIL.NS,-0.01851403496598163,0.04118585297070662,0.016186436599995083,0.03392710711284752,0.021863374735991804,-0.03966839750417155,0.00031192152636191694,-0.017473931010386468,-0.03169450440679745,-0.011106178369964066,-0.026131795198659116,0.039930011452434806
GRASIM.NS,GRASIM.NS,-0.016949038903009403,0.01045093898338925,-0.02642586824859076,-0.030056462240314576,0.03328097063652818,0.03415401154818229,-0.002328296398060189,-0.0032014270140000604,-0.015839474684672877,-0.012535476343349707,0.008271995856992809,-0.004304050568929883
HCLTECH.NS,HCLTECH.NS,0.07321038064126456,0.006719066744131174,-0.008319444939868642,0.03104609121835469,-0.004800167408937858,0.02093033188247585,0.004624947018959325,0.0022649333840511526,0.018162095722025904,-0.002753214331000691,0.018716841212505983,0.0042350170878811405
HDFCBANK.NS,HDFCBANK.NS,-0.015900217219682516,-0.03828268340376125,-0.02392820064432056,0.0017971579244466006,-0.029861407729819555,-0.019396683848110868,-0.005579692784867516,-0.025371980173450125,0.004235361045398085,0.041016715152620745,-0.011413331645535837,0.029049731585456928
HEROMOTOCO.NS,HEROMOTOCO.NS,-0.012096823294374151,-0.02263862036444836,0.04747188745326861,0.027534827268564297,-0.01732738793687488,0.04405194266381414,0.009908667071611988,-0.02748932208345061,-0.055012578286261826,0.017185284177983144,0.019878806532478942,0.0009030577283584283
HINDALCO.NS,HINDALCO.NS,-0.004986019662643283,0.045479953401335343,-0.0033772022870714076,0.0008566644832156068,0.020114238269794183,0.026505909511614932,-0.04085081672441647,-0.04559694920538093,-0.035116589465798,0.04267195015212524,-0.016782643280865345,-0.024520271221074242
HINDPETRO.NS,HINDPETRO.NS,-0.04112997296000896,-0.006632914286140528,0.009907089985902973,0.0627533259943787,0.04497946279188293,-0.03198555024686991,0.007134108298845416,-0.014712853266864221,0.03236575560633842,-0.02976320611468257,-0.019925056294771485,-0.05129974668451855
HINDUNILVR.NS,HINDUNILVR.NS,0.012547760299980067,-0.05688601020917479,0.01320405619152909,0.007122827723137664,0.0322412453306356,-0.03712793150504692,0.017262081296829292,0.01855666185846095,-0.04659575296203354,0.022770342890706032,0.024251004703926,-0.020936890429667034
ICICIBANK.NS,ICICIBANK.NS,-0.02404901004089274,-0.0025549648553842936,-0.03883949770412243,-0.04203901454560282,-0.052155622000956275,-0.019446733744909444,0.028439436737825372,-0.02464997557472313,0.006504822900506374,-0.004750422971502779,0.011644849312549008,-0.02403233497882903
INDUSINDBK.NS,INDUSINDBK.NS,-0.025273216517197963,-0.023296680158946665,-0.007190496585308609,-0.0052694550537549035,-0.009750546270001423,-0.006500629733729159,-0.056729161656274556,-0.02263558641296243,-0.0007605786077921616,0.020679833769807143,-0.03353269763976667,-0.004517674710688444
INFY.NS,INFY.NS,0.07696872146682329,-0.0051373712702602065,-0.03610384307548138,0.020968241976855186,-0.011284613344329758,-0.011224264786196538,0.004621270632568856,0.005416433775680791,-0.014211242921209299,0.01404960920391938,-0.011963768858010433,0.009526898421217126
ITC.NS,ITC.NS,-0.014915157030393141,0.0005123385501175961,0.018618512664525678,-0.010614928067043403,-0.028600542701739298,-0.021178656989170583,0.03105047398712409,0.05003042347922798,0.0202379811143536,0.044387880117344305,0.022352986988929353,-0.04557966225078934
