Price,Ticker,embed_1,embed_2,embed_3,embed_4,embed_5,embed_6,embed_7,embed_8,embed_9,embed_10,embed_11,embed_12,embed_13,embed_14,embed_15,embed_16,embed_17,embed_18,embed_19,embed_20,embed_21,embed_22,embed_23,embed_24,embed_25,embed_26,embed_27,embed_28
NTPC.NS,NTPC.NS,-0.022488609389511895,0.04657428942503624,-0.002772115930263499,0.01011517028970339,0.00457903694569236,-0.012900143121075408,-0.04338993366409541,0.0719930991956571,0.006232724117850027,-0.002373315956752944,0.008687457842929314,0.015261295611248076,-0.0022375513383890416,-0.013748834301468643,0.009047883534939401,-0.029255676995760142,-0.011885681872633468,0.0016455377968474486,-0.026872854094872316,-0.022822406986006436,0.017920328152868755,0.010925865660885114,-0.017655871729961678,-0.0020861437605230017,-0.010634826916944567,0.025431188281291442,0.060451966029115824,-0.0029884092857174445
ONGC.NS,ONGC.NS,-0.014274269846831047,0.06457736271854024,0.017484459282437935,0.03236074299762937,-0.008970768620099543,-0.015432178144944414,0.009985321652480552,-0.01731095217261517,0.01482386093767168,-0.015379300348423941,0.008100216882049411,0.037020825749425036,-0.005200689927037898,0.03716688632196923,-0.02262622968215198,0.032786786943932576,0.0003264139827266083,0.022950361827031324,0.014796944892663682,-0.006669830058911195,0.019669325653456617,0.02499442924965237,-0.00693009376331944,-0.02402733757106036,-0.01071810177252869,0.005743635012473727,-0.057381041368867736,-0.013744923238431536
POWERGRID.NS,POWERGRID.NS,-0.024727029892816298,0.035937015278801644,-0.01859937282027801,0.018034906794728384,0.015501913865333457,-0.0016667123381358148,-0.03638244341917796,0.0751668621705796,0.0005848120913486183,0.049515057058291845,0.026209772570514864,-0.005871392046185442,0.046295405297642624,-0.014694590234465838,-0.019347194931107464,-0.02915156760946222,-0.0134462136119058,0.003461038599024844,0.015080647583342583,-0.016253179420376747,-0.018832577266753234,0.0007165987527641481,-0.05311452415637163,0.011958921915192627,0.039470399982391796,0.0005150571566653272,-0.045740082396606804,-0.002850916042830876
RELIANCE.NS,RELIANCE.NS,0.008330286049619965,-0.008223074020174994,0.015531721009878494,0.02167646649100518,-0.015101892263366933,-0.009475778267714122,-0.01845915222436458,-0.03925537016706851,0.0320986414353232,0.0049844579421100335,0.08725509292782062,0.00018043910564138866,-0.032095228919526576,-8.533783927790434e-05,0.009708525620910112,0.03245809852417972,0.07910601967542616,-0.010669833362855877,-0.009220162409179401,0.01794894570378788,-0.012624151558801667,-0.009116485029255016,-0.06252609804134712,0.036771216571432175,-0.030189969365739443,0.04805349846497312,0.04036997467025431,0.04457156533266659
SBIN.NS,SBIN.NS,-0.03669641507388276,0.005165913275914741,-0.030840983715019987,-0.02706031491746436,-0.041915824493373756,-0.006142872871133437,0.009858406370056715,-0.03738907827427927,0.006927685574952597,-0.0062128275114539215,-0.005032400801481944,-0.009305159841281392,0.013130636422048073,-0.004675064896739212,0.008820571150553168,-0.014324345221864578,-0.014477350239452912,0.0035373840462092463,0.02230399661491279,0.062241811149570454,-0.02567531992557667,-0.032538181680459466,-0.022879350731943315,0.03357158876750685,0.02909339792007709,0.023631095070450473,-0.02791427116633506,-0.030156090905784916
SHREECEM.NS,SHREECEM.NS,-0.008308379519935304,0.0035074833357295137,-0.01820069039167246,-0.02095499370344043,0.06342634759221416,0.01570653777156744,0.05295809800524915,-0.004534276350055137,0.012239970266059936,0.020637578979466976,-0.0014026484110468405,0.06759635102149222,0.0008504973250478242,-0.019957615875280697,0.038424316772455835,0.0016205049864520269,-0.03476106213245335,-0.04476318792280333,0.012363818077067745,0.01660475479616993,-0.003257598024427579,0.01697798977262809,0.01045100004939429,-0.014639133845315752,-0.02399376009931544,0.023621046109969367,0.009672622115269557,0.006994940686742289
SUNPHARMA.NS,SUNPHARMA.NS,0.03635636544599736,0.034343302454331225,0.04329537367095852,-0.05006461287163463,0.015019913437927137,-0.03738451862789205,0.010468281339714475,-0.0032092764430654798,-0.01298726290180133,0.02170322679921018,-0.018628236782772485,-0.027462549087271287,-0.006980662222419326,0.0033986140546468924,0.02593832596579532,-0.028128846167494934,-0.011338847524215013,-0.03206323228129457,-0.02467450592692873,-0.008500283022142424,-0.055125647429044626,0.0001995928494172691,-0.024193537915503226,0.04339520514463108,0.0007527853494679952,-0.027922513582978658,0.031212569045785846,-0.008970569924826772
TATACONSUM.NS,TATACONSUM.NS,-0.00536401044708801,-0.01282249679678042,-0.005100145843324791,-0.01456479407800112,0.047173725790766174,0.0015996800591244194,-0.04992577017835021,-0.017021041788748494,-0.040626112819939025,-0.04332626479714222,0.04207936354034592,0.024907636392024386,-0.011661322638616004,-0.0009871391363264544,-0.00033646009235860586,-0.020881859578953926,-0.015239853117314415,-0.029456630208406113,0.03596085155534843,0.009809797743995045,0.061967186765365674,0.005319736544140397,-0.023521543231187533,-0.005134417558085094,0.04202512092538106,-0.022070324621116036,-0.03289032791014344,0.05779916592181162
TATAMOTORS.NS,TATAMOTORS.NS,-0.0050516865023566395,0.03060269401946489,0.0165097522370189,-0.0005643660320472097,-0.03576994830714324,0.03919539093551902,-0.005040068656625095,-0.019561914853728348,0.005549235816387351,-0.032765506948441166,0.00948375608099638,-0.011218379881826104,-0.029457361852218367,-0.058932207915505415,-0.03557019582556716,-0.0302923589144065,-0.006087984493484593,-0.01972200521940952,-0.02362006127039285,0.02857979288575442,-0.002073019742301362,0.09668892800872504,0.003726963789179007,0.032311526152454605,-0.0185074876669271,-0.03773539754457485,-0.005805870263531474,-0.047954081691094226
TATAPOWER.NS,TATAPOWER.NS,-0.007699288098834906,0.028596837585567293,-0.025907643015139595,-0.005903098356639104,-0.002849078588287313,0.03651768182314247,-0.02217381059227832,0.020375158550056657,-0.003501133243872299,-0.040909211734127045,0.022246491815329242,0.010124864076872606,-0.019582093360643715,0.03956231304382304,-0.019197811041832182,-0.03238016361465622,-0.001124021507346373,-0.03274623926856998,-0.023905358474077112,0.07765504652643658,-0.04587791127584011,-0.041971239777680705,0.061003774836575445,-0.02449371985604964,-0.007831897602496172,-0.036445682735290086,0.012913786580198547,0.03413434097807882
