Price,Ticker,embed_1,embed_2,embed_3,embed_4,embed_5,embed_6,embed_7,embed_8,embed_9,embed_10,embed_11,embed_12,embed_13,embed_14,embed_15,embed_16,embed_17,embed_18,embed_19,embed_20
HINDALCO.NS,HINDALCO.NS,-0.004986019662643572,0.04547995340133461,-0.0033772022870738596,0.0008566644832176568,0.02011423826979296,0.026505909511559487,-0.040850816724461,-0.045596949205343906,-0.035116589465764174,0.0426719501521699,-0.01678264328107677,-0.024520271220878104,0.02156417651722933,0.012232193786693291,-0.013086884588294115,0.0354540022848114,-0.019056691818146634,-0.0037432419570454494,-0.03733177917965078,0.010093782167636187
HINDPETRO.NS,HINDPETRO.NS,-0.04112997296000817,-0.006632914286140146,0.009907089985912106,0.06275332599437665,0.04497946279189089,-0.03198555024684293,0.00713410829888716,-0.014712853266872657,0.032365755606312316,-0.02976320611469556,-0.019925056295178684,-0.05129974668436826,-0.006899646822545013,-0.01605970803930845,0.0051819925204166645,-0.0252023591825288,-0.01521403734193702,0.013963923705585838,0.003653021554984159,-0.010286965622276555
HINDUNILVR.NS,HINDUNILVR.NS,0.012547760299979819,-0.05688601020917397,0.01320405619153539,0.007122827723136317,0.032241245330644694,-0.03712793150501524,0.017262081296893918,0.018556661858467827,-0.046595752962018414,0.022770342890725617,0.024251004703756743,-0.020936890429847088,0.004793704696791224,0.01109425543184197,-0.014695041868955214,0.007398557023375367,-0.028432395033822763,0.03704698291901946,-0.0289696630845592,0.05422388283698573
ICICIBANK.NS,ICICIBANK.NS,-0.02404901004089306,-0.0025549648553871763,-0.03883949770412924,-0.042039014545595485,-0.05215562200094486,-0.019446733744878448,0.02843943673785584,-0.024649975574739434,0.006504822900506986,-0.004750422971495965,0.011644849312346921,-0.02403233497889516,0.023600565209890494,-0.00021179032149301375,-0.0066319784000221605,0.0024086800553410046,0.011089111399157477,0.029175274928236888,0.00486066676556246,0.030130207889629588
INDUSINDBK.NS,INDUSINDBK.NS,-0.02527321651719723,-0.023296680158946006,-0.007190496585306682,-0.005269455053752649,-0.009750546270002509,-0.00650062973381572,-0.0567291616562717,-0.02263558641294875,-0.000760578607781459,0.020679833769835655,-0.03353269763978087,-0.004517674710449187,-0.04498818434251868,-0.000495749984419979,0.040167149610578094,-0.02908581169943637,-0.008105533790271681,-0.006175421358479261,-0.0036585874631936883,-0.0337927750675407
INFY.NS,INFY.NS,0.07696872146682456,-0.005137371270262243,-0.03610384307547566,0.020968241976860934,-0.011284613344324394,-0.011224264786192184,0.004621270632589656,0.005416433775677482,-0.014211242921206606,0.014049609203917105,-0.011963768857925387,0.009526898421306168,0.009422921662717978,-0.008943249692651395,-0.005732889817185208,-0.04102068177308439,0.027877236393805283,-0.012746329732711646,-0.012459157494529962,0.02146259365947031
ITC.NS,ITC.NS,-0.014915157030394135,0.0005123385501183146,0.01861851266452472,-0.010614928067042376,-0.028600542701742903,-0.02117865698912807,0.031050473987170174,0.05003042347923195,0.020237981114379668,0.04438788011732238,0.022352986988532993,-0.04557966225111427,-0.04793960065982015,-0.05912889247907508,-0.019872985351130003,0.03005974647667674,-0.002775243386981657,-0.05714349197604159,-0.012326119560471319,0.01122532055459183
JSWSTEEL.NS,JSWSTEEL.NS,-0.0019555231864149744,0.023821769883242593,-0.009783850818824965,-0.032390450193538034,0.028966325661560245,0.019457535703355927,-0.045244929457634885,-0.03836848506725166,-0.02478851509887633,0.061688586007586095,-0.03656371229468327,-0.02194646059495443,0.018326605785730334,-0.03301677174898419,-0.003861209932714704,0.033763912962901904,0.04047434877874115,-0.0009978679349069743,0.037323828795157964,0.014559248557205385
KOTAKBANK.NS,KOTAKBANK.NS,-0.01805659770252791,-0.039094983962230226,-0.016715126807918784,0.0028192791757008623,-0.036411833248200035,-0.03727656251877511,-0.013903178342486288,-0.013747038748023858,0.017827552363864272,0.0381913206181473,0.03529412869005196,0.07104104392657293,0.004185062627666687,-0.022972197485518778,-0.019080984850871,-0.023139088405597575,0.0029044405904566934,0.01787510269797817,0.008714281605593118,-0.026872260265719084
LT.NS,LT.NS,-0.016805273610883187,0.007299297213172803,-0.03597641933511386,-0.004308526261421831,-0.009312703430097992,0.010442164120683767,0.047545647018902286,0.030942561405359885,-0.02872842242589845,-0.008280247445643143,-0.04343052898021811,-0.013821351594453697,-0.004621692877603431,0.03226960814292093,-0.016194056873796877,-0.024176529066960332,0.0235436796875223,0.025200320345308055,-0.021461306014981068,-0.02331912000149266
