Price,Ticker,embed_1,embed_2,embed_3,embed_4,embed_5,embed_6,embed_7,embed_8,embed_9,embed_10,embed_11,embed_12,embed_13,embed_14,embed_15,embed_16
ITC.NS,ITC.NS,-0.014915157030393502,0.0005123385501190225,0.018618512664520585,-0.010614928067052424,-0.028600542701743635,-0.021178656989059512,0.031050473987276707,0.050030423479208545,0.020237981114318654,0.04438788011733041,0.02235298698880239,-0.045579662250984546,-0.047939600659869075,-0.05912889247911388,-0.01987298535098779,0.030059746476649947
JSWSTEEL.NS,JSWSTEEL.NS,-0.0019555231864154697,0.023821769883242156,-0.009783850818840792,-0.03239045019353503,0.02896632566154123,0.019457535703213458,-0.0452449294576942,-0.03836848506724916,-0.024788515098902578,0.06168858600758148,-0.036563712294539474,-0.021946460595107214,0.018326605785697576,-0.033016771748979934,-0.0038612099326391734,0.033763912962883814
KOTAKBANK.NS,KOTAKBANK.NS,-0.018056597702527752,-0.03909498396223072,-0.016715126807916335,0.0028192791757062747,-0.03641183324821811,-0.0372765625188108,-0.013903178342328409,-0.01374703874804668,0.01782755236384587,0.03819132061815354,0.03529412868966117,0.07104104392675638,0.004185062627695407,-0.022972197485581252,-0.019080984850814123,-0.023139088405620102
LT.NS,LT.NS,-0.016805273610884474,0.007299297213170984,-0.03597641933511347,-0.004308526261400072,-0.009312703430084935,0.010442164120838277,0.04754564701886001,0.03094256140536044,-0.02872842242590459,-0.008280247445678025,-0.043430528980143865,-0.013821351594680963,-0.004621692877618395,0.03226960814291394,-0.01619405687385897,-0.024176529066959298
M&M.NS,M&M.NS,-0.006454706663095575,-0.011962168818768555,0.02520848827663583,0.011594533310988012,-0.03308183523136257,0.013316922496232914,0.013749750150198163,0.03793516687440121,-0.06010655222825453,-0.001743911559258135,-0.05181486717951682,-0.006593219387658058,-0.03343236210262498,-0.0038782902090598054,-0.021602811723264934,0.011596227525216007
MARUTI.NS,MARUTI.NS,-0.011819905966250661,-0.03784207341500556,0.030875115437274874,0.011995425926732703,-0.03591460067160843,0.05301401337622931,-0.013451925568799608,0.01247885069216408,0.00623110403387203,-0.04622017671075281,-0.036285557863041475,0.0052453826627268585,0.0005196123591135088,0.009789805326849232,-0.017465132227747197,-0.037427090824056236
NTPC.NS,NTPC.NS,-0.022488609389510687,0.0465742894250354,-0.002772115930263392,0.010115170289698994,0.004579036945671034,-0.012900143121141796,-0.04338993366405467,0.07199309919567488,0.006232724117855898,-0.00237331595675373,0.008687457842944505,0.015261295611231096,-0.0022375513384005367,-0.013748834301491182,0.009047883534874413,-0.029255676995796655
ONGC.NS,ONGC.NS,-0.014274269846830336,0.06457736271854118,0.01748445928244465,0.032360742997624606,-0.008970768620088148,-0.015432178144934406,0.0099853216524879,-0.017310952172624995,0.014823860937670639,-0.01537930034843368,0.008100216882109858,0.03702082574941783,-0.005200689927034353,0.037166886321993164,-0.022626229682080144,0.03278678694395651
POWERGRID.NS,POWERGRID.NS,-0.02472702989281538,0.03593701527880142,-0.018599372820275933,0.01803490679472849,0.015501913865305332,-0.0016667123381916232,-0.036382443419149715,0.07516686217060076,0.0005848120913733403,0.049515057058280985,0.026209772570478913,-0.005871392046261612,0.04629540529765746,-0.01469459023442223,-0.019347194931164807,-0.02915156760943951
RELIANCE.NS,RELIANCE.NS,0.00833028604961979,-0.008223074020174487,0.015531721009884498,0.021676466490999136,-0.015101892263367275,-0.00947577826772061,-0.018459152224371046,-0.03925537016706939,0.03209864143531231,0.004984457942110389,0.08725509292786121,0.00018043910548735478,-0.03209522891951022,-8.533783929243721e-05,0.009708525620935746,0.03245809852415426
