Price,Ticker,embed_1,embed_2,embed_3,embed_4,embed_5,embed_6,embed_7,embed_8,embed_9,embed_10,embed_11,embed_12,embed_13,embed_14,embed_15,embed_16,embed_17,embed_18,embed_19,embed_20,embed_21,embed_22,embed_23,embed_24,embed_25,embed_26,embed_27,embed_28
HINDUNILVR.NS,HINDUNILVR.NS,0.05457695403561476,-0.05014541696817245,-0.018826018607843793,-0.07666506892506743,-0.006346817029629742,0.057995912636814244,-0.007994814849110878,0.02561711736003862,0.10129020866686243,-0.06743977664106797,0.016222943861123617,0.05655366486958388,-0.04003891048511574,0.0193927840889893,0.0949746078951958,0.10095794989795684,-0.06942733499078138,0.0753035922787917,-0.030331413554473184,-0.06890149903441956,-0.008075421302947925,0.08321206369408918,0.022513278670826222,-0.016340184849495107,0.02819567829675298,-0.04771868661419383,-0.08409676044539097,-0.046066612436084065
ICICIBANK.NS,ICICIBANK.NS,-0.05330069271989129,-0.056184896457945645,-0.0473584070464722,-0.004283481213401515,-0.06287265092015973,-0.03545997038264937,0.08151915952015333,-0.0243097517059009,-0.036830457396503785,-0.0204970294936945,-0.029491101724804326,-0.04274245755035297,-0.0546492951626105,-0.0016464305459643178,-0.025717047421041236,-0.07441364961613733,-0.054344457851892715,-0.032018023219816415,-0.06210944654333921,-0.003916570296858194,0.01975608881484097,0.008601601472008136,-0.07701692219232623,0.015375654322119368,0.0023951204925168126,-0.07812906551190742,0.046229886524677674,0.04874933901053716
INDUSINDBK.NS,INDUSINDBK.NS,-0.0847109721978726,-0.06917291451554278,0.035961475054942627,0.04239986012876179,-0.025192409482208144,-0.02856007829396649,-0.010459241102542764,-0.02383233392581547,0.01991112716597063,0.019714360942013995,-0.03723239520805564,0.035320511327754996,-0.08673519478345462,-0.03863199542241863,0.03812367606588918,0.10338634089036204,0.022984571500985443,-0.025694834135119048,-0.07618802293154642,-0.011120390431855254,0.025513510383744564,-0.04680946673232238,-0.021804031559549873,-0.022449004765801337,-0.05753223533566492,-0.013514130373737424,0.008919688610096007,-0.01675597804263608
INFY.NS,INFY.NS,-0.011690334915889323,0.10165670157083051,0.0062536761044940745,0.040125998529420864,0.04436791875513064,0.06193412901279554,-0.06070513569577106,0.030201678677123138,-0.0359630893547759,-0.014761267290400492,0.039640038807690535,-0.06489512692490129,-0.015958177313834275,-0.06758296961626958,0.013420174642203169,0.003933295444955204,-0.024106329472066916,0.1480827171724304,0.04074928790433373,-0.09301518572754797,-0.11798050331088415,-0.038539060830024646,-0.0469337906374777,-0.08762689255952444,-0.09206334441752363,-0.01662048860406761,-0.055190830617579234,0.07078989385626452
ITC.NS,ITC.NS,-0.0499325649213901,0.0036355315359725845,-0.04287911256898155,0.09362903470447957,-0.08649250972168403,-0.011130215718868365,0.0964892596931646,0.04003255102559249,0.08317845220999412,-0.060395275280730916,-0.03342250487618654,0.03301881568613316,0.09038756630522644,0.04042677760288629,0.02872243669357497,-0.021284670592153842,0.027223323745956495,-0.10283916552597737,-0.057097383596958394,0.0029665474213490897,0.006283809687220169,-0.0005551883780729339,-0.06387257575013344,0.01698353243058035,-0.015286486504537868,-0.003244137944417844,-0.036285624327444185,-0.009833959420116925
JSWSTEEL.NS,JSWSTEEL.NS,0.029140508819194895,-0.04708090774104909,-0.025338238931846845,-0.04605565957627788,-0.060021277750785716,0.06877992883378865,-0.028727643211120292,0.016349208537378826,-0.02803579217779525,0.08248984352638858,0.04254372726316069,0.013629024863135651,0.016734015473469956,0.001792129370929264,-0.01507073257548317,0.03720728125985271,0.10905816937776283,0.044932832671225054,-0.01592590274903647,0.04204135701473148,0.08879001217933298,-0.050389318073875006,-0.08176599464213025,-0.008532632185195597,-0.014335095603137468,0.06677993444123846,-0.014077530051596886,0.053065200078658496
KOTAKBANK.NS,KOTAKBANK.NS,-0.0557871746954603,-0.08103928474110347,-0.05878098980448459,0.054458990161449346,0.03473319431322753,0.008708173204240532,-0.03050831362453572,0.03740223671491044,-0.008203052138375555,0.043566813417023495,-0.019602651666998653,-0.003094287868539688,-0.038351593866038966,-0.026976016951338493,0.05117386597820378,0.01419413201577294,-0.08265589288754792,0.045328937943123676,-0.07907880995465967,-0.017601912485423112,0.07364887781668465,0.0122305301574345,-0.037928821107852735,0.11704834325439147,0.043404656703347026,-0.050840252517161205,-0.06105937807936256,0.08185134849318608
LT.NS,LT.NS,-0.0019452006479541038,-0.0029232365531573264,0.06764874300475417,0.051008731681122625,-0.07539475893777815,-0.027674542064277507,-0.014295934222484803,-0.006769517804667266,-0.09216654449519525,0.026993318076689525,0.059205237425447414,0.07230644606654196,-0.033318703548330955,0.0916327731003217,-0.027382139726867167,0.01688386114929779,-0.0480821828663689,-0.037853890215035005,0.041663232611145413,-0.021741910377593696,-0.006208899569318696,0.040308942207871484,0.00894206208670838,-0.006168699425613775,0.017360113246066698,-0.02795243447000556,-0.007873824569065907,-0.007211741929766082
M&M.NS,M&M.NS,-0.0530609379289799,0.047064532796597794,0.0303868182890229,-0.011438373957674499,-0.01357787747434653,0.0625802700534976,-0.05824071237251251,0.028036004542640058,-0.01459688849711377,-0.017116164518417243,-0.06071823337871991,0.06701634805824185,0.08057090423216423,0.012497063875276925,0.05405630479972446,0.07690788501209879,0.005796019699181685,-0.039969549687016354,-0.017411883695581453,0.008202263373697805,-0.017406745247708764,0.048686928972039425,0.05885812179270576,0.05619685887136308,-0.02681878722798164,-0.08934180534456522,0.07153327434202299,0.018237832372527574
MARUTI.NS,MARUTI.NS,-0.07335592107133616,0.030442227516531844,0.08288337665420414,-0.0027759174713552714,0.03505231283745709,-0.003185011023820235,-0.0506978927475367,-0.04073394868956146,0.05160987203735472,-0.11612462447230637,-0.02540699059389113,-0.0025912015757223682,0.02515720416509742,0.10633470267168602,-0.0135070458351459,0.021822284296040904,0.02404159441047277,-0.011889768291813258,-0.10208477097496924,-0.03255165052597509,-0.054024533013164545,-0.046004842021119555,0.019258473415954817,-0.017763086183079577,0.07776680417766722,-0.02779234722341447,0.0073244541326917025,0.013702974644952584
