Price,Ticker,embed_1,embed_2,embed_3,embed_4,embed_5,embed_6,embed_7,embed_8,embed_9,embed_10,embed_11,embed_12,embed_13,embed_14,embed_15,embed_16,embed_17,embed_18,embed_19,embed_20,embed_21,embed_22,embed_23,embed_24,embed_25,embed_26,embed_27,embed_28,embed_29,embed_30,embed_31,embed_32
NTPC.NS,NTPC.NS,0.025205304700529247,-0.023784744928135152,0.004857408215917344,-0.05558707956204715,0.007189751372354642,-0.024311035586212885,-0.07236721717777679,-0.005917340985444365,-0.0758791752795579,0.05558017903428524,0.038733348622739236,-0.009981468763095075,0.04791703969679703,-0.018447871224399674,0.006014066923290346,0.08760652739254399,0.07083832737203294,-0.008701733293170436,0.015340713115905538,-0.05723743185812301,0.04317537802123852,-0.051115295450742705,-0.01873974343922177,-0.03181144904620442,-0.005500154862763463,-0.09516547822941536,0.07824630937287926,-0.044003730969596054,-0.024425947826313507,-0.09929282260700693,-0.03882726467201753,0.020241632203917895
ONGC.NS,ONGC.NS,-0.025146036387400525,-0.0365829491237621,-0.05857081784167416,-0.052077786826118244,0.016414843650252062,0.07355328609447297,-0.07019446116964374,0.018438951503016155,-0.08582407475858395,-0.0860669648306395,0.015429927547148184,-0.003793039063491405,-0.05265926094878908,-0.05388739836708107,-0.03889153311651306,0.0644182650678152,0.06303427254282268,-0.04054164689714026,-0.046770372399108445,0.020082220116941496,0.0661061891104892,-0.006331131417474359,-0.054850327075724334,-0.09317565603709997,-0.02541518237718164,-0.03174380418188966,-0.0686163353870801,0.005270197591476852,-0.0726914108192108,0.003134206693133459,-0.048321772772386584,-0.03907588612365542
POWERGRID.NS,POWERGRID.NS,0.00979214953719183,-0.03408287465333706,0.08894590541624586,-0.01664617342569737,-0.04145890725329374,0.056086891894233916,-0.045156590324862037,0.06820934445411286,-0.048852177469175646,0.010007436933493204,-0.06123549339552264,-0.03163133977284778,0.06295372411792256,0.04084356740820466,-0.046038660104851505,0.004226313151312235,0.048932584300486935,0.06376646994447671,-0.07980657970716125,-0.039625606277323755,-0.038329304622843494,0.08690583303774163,-0.08750188196854575,-0.058052922760717864,0.03623286243965698,-0.10432649745699107,0.030062797418501708,-0.01516919970464377,-0.03982356381324465,-0.06759367969272176,-0.0153353517264609,-0.019570548402867476
RELIANCE.NS,RELIANCE.NS,0.023183454470114988,0.0568796917584576,0.01537161479177646,-0.05492485272039534,-0.030055548092951356,-0.03721121963867646,-0.009173220563819086,-0.028615309120329457,0.043850777043777954,-0.08404709316812578,-0.08576377165453933,-0.051797934222785176,0.02267737485987835,-0.08345222429701783,0.010813899436084087,-0.015277862751282088,0.07935688814335887,0.07739000276181983,-0.012976949760205416,-0.02734546784123745,-0.024580889746222575,-0.04986572532982004,0.036102526925468045,0.06219822512890259,0.013886943985005926,0.062214728412245325,-0.03950163939741559,-0.040728902611615395,0.014627570953810246,-0.029534853192680503,0.02297455556840066,-0.0434806427028721
SBIN.NS,SBIN.NS,-0.06634670404533798,0.075547372461842,0.007830453998739913,0.06056683194342681,0.048505426424908564,0.006207224454881939,-0.025341227966959444,0.044794720773183486,0.03441720146111106,-0.05859680801521046,-0.041117363514089705,0.04992851072466315,0.01989720614229328,-0.006147082551346217,-0.034791297833099616,0.005374403131760315,0.027534361962592527,-0.039929921268240215,0.05749476254243008,0.00789359090042043,0.03480021725474983,0.014986680190035956,0.0320479182741489,-0.0788014532884017,0.011192709603773504,-0.06570254142776685,0.07710644803608906,0.059368019676162835,-0.0013379216413371756,-0.04170755276540909,0.02304707809242334,-0.020141220017679717
SHREECEM.NS,SHREECEM.NS,0.04447392080656497,-0.017709857401003767,-0.05530505530528483,0.07433751569452207,0.034154698232319494,0.0606331819745908,-0.04744134576810826,0.06523215888008099,0.0023244764921211522,0.02765407482985477,0.05199419935605398,0.02839514413899278,-0.013688473225047527,-0.06324338139412665,0.036529889967104066,-0.05193654571574161,0.006098438771560691,-0.007434471070853007,-0.0005910793565447596,0.020306741288755363,-0.08284387552169391,-0.04477992854363103,-0.03651946611673827,0.018432540272413762,0.035903623342189786,-0.0797955779087975,0.06712039397328172,-0.04881588995606757,0.021791359932218972,0.0642561133896643,-0.043760421276341964,0.020833015371356785
SUNPHARMA.NS,SUNPHARMA.NS,-0.039525142764714624,-0.0984024651710502,-0.05916672868262067,-0.07854322056902346,0.061470219273989164,-0.019809141787944875,0.049412095101976465,-0.04692747654947838,-0.03542351888021924,-0.00040439110653531343,0.06993507076746039,-0.10382072199776825,0.051495719366191406,-0.029027926575419048,-0.0034543010519059434,0.007560832743566827,-0.09935376559278475,-0.08182453381508228,0.02642496952138623,-0.04519243125284504,0.0468781649735561,-0.016408004644587443,-0.057926501664992885,0.03392631502801174,-0.026600383388340042,-0.001689833788118592,0.023341860929920872,0.06646923708080173,0.04790575636563285,0.040758817559114396,0.007349647122237708,0.1016461062713266
TATACONSUM.NS,TATACONSUM.NS,-0.03604362152964008,-0.036254035179379536,-0.03155703982124943,0.007936444539000956,0.05595765468754779,0.007433166734765309,0.007314448862946757,-0.07179132454906947,0.07460045715496731,0.010194251479754612,0.012224303875839553,0.021547259663895764,-0.016516250447195655,-0.03578160421444242,-0.07761939891287653,0.04993295811065165,0.05791964616980367,0.04481358237507761,-0.043296074206222585,-0.007324135155381656,0.002646707345707392,0.037031864957815505,-0.044552792932166796,-0.02892410245199797,0.019765243332117658,-0.01066890136289503,0.0005847589370038211,-0.09045138491377051,0.01721969323992855,0.050034680321214345,0.09937856313879738,0.002703332847128304
TATAMOTORS.NS,TATAMOTORS.NS,-0.026372644037687205,-0.052949728515415,-0.018288614433686498,-0.011494593754384731,0.020761453178201904,-0.006974109943095158,-0.02550356821431854,-0.045502812369751025,-0.03980304735311206,-0.08402794468572285,-0.032713246959746284,0.07713237094882393,-0.011661842205291918,0.016096855257480322,0.07977081554859292,0.07095959843783377,0.007199935956601878,0.06383870342832682,-2.916209845997802e-05,-0.03789996051997962,-0.023924896307656155,0.02122488462228003,0.04150609462716575,-0.04477224720922478,-0.07579093211768438,-0.0010084630474960319,-0.04937825183148129,0.04937840437061008,0.04654958809176479,-0.019646118315549674,0.05118337640562779,0.06678548697668125
TATAPOWER.NS,TATAPOWER.NS,-0.013667490375607884,0.012389627289727685,0.01712773922969365,-0.05787041723089006,-0.06305925735459142,-0.0028282012403315596,-0.021996241004954675,0.037163509318526175,0.051135885048440265,-0.04523495402574548,-0.03072089084537409,0.09134690951987626,-0.03351620615036891,-0.009880882321723473,0.01003752497876599,0.03581768386588432,-0.034848163992556906,-0.06815621602586981,-0.04071534342580453,-0.011031464595505696,-0.0024902523571089176,-0.018530222894715766,0.002026004922899998,0.03820602882953924,-0.0781408123858208,-0.0372695678740665,0.06769118997980614,-0.05638600667800447,-0.0555779834813139,-0.01350465553992357,0.054143996162528504,0.05937447810618077
