Price,Ticker,embed_1,embed_2,embed_3,embed_4,embed_5,embed_6,embed_7,embed_8,embed_9,embed_10,embed_11,embed_12,embed_13,embed_14,embed_15,embed_16,embed_17,embed_18,embed_19,embed_20,embed_21,embed_22,embed_23,embed_24,embed_25,embed_26,embed_27,embed_28,embed_29,embed_30,embed_31,embed_32,embed_33,embed_34,embed_35,embed_36
DIVISLAB.NS,DIVISLAB.NS,-0.07133580028021026,0.06890045737572349,-0.054561371532084624,0.011974450573696803,0.08320347148325753,0.015531314256657628,0.0870632605406442,-0.05448960721539355,-0.0656460965996645,-0.03285905645862935,0.02579293671946986,0.09779440230133159,-0.018284033836016813,0.01227444145864056,-0.013160663472556754,0.001058422039004161,-0.029581341620657797,0.0815942655357522,-7.080426142775475e-05,0.006141764144968227,-0.044488051943493964,-0.030306900839489836,-0.03280310484246244,-0.026890594352930917,0.08444414136558781,0.00654242357234761,0.030530946796978937,-0.02379267632754387,0.03819282048350984,0.021217760820366624,-0.0869275843441756,0.05288615665436434,-0.0147356199183546,-0.09109534338246779,-0.03961400846568781,0.02664024676605685
DRREDDY.NS,DRREDDY.NS,-0.06415666601214377,0.08424000562094257,0.07738764155251109,0.02563410084834137,0.019761327851870365,-0.0014210123455186449,0.06381109021445816,0.009475718476010166,-0.10172281535367049,0.006076793835149617,0.05693083739173561,0.011085837009462439,-0.060335266892428706,0.068350931534822,0.011068733145985282,-0.04116443791791085,-0.0674782454415941,-0.011289996868232142,0.048512203552215694,0.05427555342554295,-0.041168857910296355,0.05657616352945085,0.07761986633088815,0.047566167787303264,0.0034806704528462474,0.0036827641478713036,0.0810399637914602,0.0639602960291726,-0.11135120834247308,-0.07545350485133555,-0.0239849259920299,0.07268287627077759,-0.02889352876103658,-0.04702268064787811,-0.05268909636531017,0.0499832823599273
EICHERMOT.NS,EICHERMOT.NS,0.010593665259979231,-0.03132576098523745,0.03401605041995496,0.06295173351247821,-0.03133725878865628,0.030971876149436556,-0.01750553501401096,0.06073407722049167,0.03352140515861466,0.006937098206154664,0.03531619173100176,-0.026899559397533603,0.06301094272346959,-0.045276435694186955,-0.0757926230321907,-0.01694440196095878,0.006574689674226644,-0.03906728160839056,0.046366163868592436,0.061035700359233745,-0.04218416709324912,0.07128701692040172,-0.04888872119968242,-0.011489742447736337,-0.04033630037296424,0.06497473321296747,-0.002349321065320451,-0.034484389516792335,-0.03707799030780259,0.003083173505459782,-0.03853132617616027,0.0441552893510737,0.07590678020021019,-0.022651046242975724,0.11671022631226535,-0.004826971141859504
GAIL.NS,GAIL.NS,0.08539316786043333,0.004670921552652761,0.07022296015658971,-0.08409714099797286,0.057669398926543824,-0.02056337600443416,-0.05453771986179536,-0.04114967390222992,-0.00549130307256897,0.010404379166842437,0.06067243222682839,0.03373640879264269,-0.051584570031757315,0.04798823728583725,-0.0017611220787254454,0.03616218308364147,0.09576775515523527,0.014697632429919985,-0.0004790286944273656,-0.03174087521061264,-0.02488516716865323,0.06118054581089943,-0.0037748355558370563,-0.04198085818601927,-0.0560939574858924,0.06087097662266379,-0.01754478686572189,-0.04759270999793083,0.04191830602554346,0.05807919501754697,-0.0357147331550772,-0.07796311275410593,-0.051595159065927605,-0.03893631884490021,-0.02549554524341729,0.007747310039592859
GRASIM.NS,GRASIM.NS,0.03533984439023856,0.002475719748383467,0.012531990307689351,0.01630958128674273,-0.017218901104980373,0.0786987031227258,-0.01456201288619464,-0.017369715048354925,0.026945566888827877,0.0020171672941874936,0.005903757891164266,-0.08654203874219925,-0.03041354268425719,0.03648135218884378,-0.013945512745317374,0.06273775812433206,-0.03651927854714612,0.01581714227318388,0.017726573436774692,-0.015345146576037203,-0.017731877558358054,-0.0013782051033905157,-0.0820498415693403,-0.016900612287384324,0.010792086454846795,0.0584485158414957,0.05482527347974421,0.052294236945631116,0.06081842498532537,0.0041927148245725614,-0.019904343146165477,0.042306354634508235,0.03193664306079218,0.03623186119057363,-0.04783709075191937,-0.007623831279781694
HCLTECH.NS,HCLTECH.NS,0.02237109997607735,0.05136410890980344,0.016462449398597794,0.011050216386591625,0.05344253249111013,-0.0652356624525895,0.032954939246908024,-0.05769894702526853,0.01391668528720345,0.06713424867135326,-0.07280734511054056,0.039672157021253394,-0.03178060822375949,0.039918951320815854,0.09328198121474943,0.01097649689646995,-0.07354650196930124,0.033730780785837106,0.03521296354559345,0.035571710033652074,0.06759323331816895,-0.06604332284129971,0.04567658314753532,-0.0523449558364045,0.08492616773329649,0.021937598612093906,-0.06903209775893851,-0.033399140744586095,-0.1022896965765147,-0.03017197994294528,0.0034755587913908505,0.014086742175956884,-0.04277414818108496,-0.0419719952769833,0.06693275602872488,-0.04525822468046971
HDFCBANK.NS,HDFCBANK.NS,0.018067179392856663,0.04563260834376228,-0.03144374506717607,0.03335096952326631,0.02326220803669456,-0.02014315973382095,-0.02393239134968352,-0.03186006676196128,0.06267878264888983,-0.07659845028009879,-0.0016567287081822037,0.05018463189186464,0.028916135441610303,-0.010912838991759526,-0.0725022405377976,0.002677365927350587,-0.011530430864993736,-0.09279879050909653,-0.05729842813903921,0.03745892742079449,0.026345292951066655,0.025016258624641286,0.04503040550954346,0.04791267345167411,-0.006549328415860373,-0.0013813359792025223,-0.0011629136387995632,-0.01277163748310734,0.03943559217081532,0.02487106205023178,0.05818286575335365,-0.009693856615020873,0.0253763573464437,0.026843118324543315,0.003411982068024389,0.002533413608592094
HEROMOTOCO.NS,HEROMOTOCO.NS,-0.06631226892542592,-0.022794518164151928,-0.048098890517863896,-0.03800005945720784,0.002993961053158578,0.0399372623936917,0.038813143338252226,0.04126139516743196,0.06268346452002461,-0.011522141495426052,0.027240623121125743,-0.07987958983353424,-0.03252537512206351,-0.026448047093942363,-0.03432133310641675,-0.09438506385144402,-0.04610659681358564,-0.030536450551931566,0.06036426187164954,-0.0135832049421531,0.004900418434892773,-0.007793446297257682,0.009838627046087076,-0.03381047924890508,-0.06081325082986355,0.03174332048624902,-0.09032157398814834,-0.08108511964833105,-0.04834676812413971,-0.06283658731740101,-0.04415957831676362,-0.007106251948509626,0.04937642652712411,0.00297030426940984,-0.008664912771835056,-0.059129660533737846
HINDALCO.NS,HINDALCO.NS,0.08440947459024037,-0.020801055468851037,-0.06782734784477569,0.00882353102912007,-0.04879378749767708,-0.009141601828527603,0.013929069034059237,0.06384729903063739,-0.011309795794467227,0.033934498047796725,0.025859696970316193,-0.06479752436112039,0.009635751437160674,0.0352536656159982,0.026312606823616375,0.011046706525896573,0.06352389712671658,0.061652487149709036,-0.004394717453722427,-0.01708852914861982,0.05171105976363724,0.09096074774752498,0.029789405629617835,-0.0784295653711214,0.009332220746123464,-0.03225696176402415,-0.023275402964212957,-0.04458799052565518,0.01576116024552728,0.021051752255711847,-0.04110853231219685,0.013173527975563976,-0.021842403348634125,-0.026664752228046915,-0.05176281647028989,-0.0050639337032405436
HINDPETRO.NS,HINDPETRO.NS,0.035102699130071635,-0.080864857407703,-0.010723185735683063,-0.06761550416027849,0.036284590157913466,0.013217829318612985,0.00036561086360482154,0.024209159820321582,0.048380671744793706,-0.05031792954882847,0.02674847606397616,0.04979382917106847,0.003789071570747758,0.0383576824189437,0.0068801081037848195,-0.06648763815647128,0.08564173358428713,-0.03839261365849394,-0.03634448965550763,-0.08338980644676712,-0.09186893648476278,0.03214391077552786,-0.02507653369593134,0.023707855447858844,-0.0329364437559701,-0.055516232830842505,-0.04210473066785061,0.01030692042914335,0.007974870300012154,0.021520799552038263,0.04851806578456793,-0.00683115569703113,0.06563941551187669,-0.01565683629885501,0.037188283401932434,-0.07049796239280456
