Price,Ticker,embed_1,embed_2,embed_3,embed_4,embed_5,embed_6,embed_7,embed_8,embed_9,embed_10,embed_11,embed_12,embed_13,embed_14,embed_15,embed_16,embed_17,embed_18,embed_19,embed_20
RELIANCE.NS,RELIANCE.NS,-0.03252150307603535,0.056948579790343436,0.07430443355368603,-0.02035041928924426,-0.0649416998710776,-0.07491680219870288,0.013984542999746366,-0.054587417131156106,-0.07999804020979033,-0.07055436461725098,-0.038770176612193084,0.028928663389995498,-0.12661313415954456,0.033099808894947264,-0.0368342411202126,0.07142858904889969,-0.04475876970747222,0.00864231597438019,0.06137281793956741,0.05365318233486496
SBIN.NS,SBIN.NS,0.05070299161003826,0.04057116166114797,-0.03601196264046414,0.03703929042404948,0.06826275842028466,-0.03501745771169843,0.03690702208169466,-0.0009483302053382972,0.03970156504223901,-0.029200452620676134,-0.055767391433256375,-0.0008829594059824757,0.05302172719235223,-0.09658703132865641,-0.11567225684603853,0.038343526404926685,-0.04500517905832039,-0.00618505016359281,-0.1002240647814757,0.04171819828068214
SHREECEM.NS,SHREECEM.NS,0.009940584817576295,-0.08260459743585448,-0.021641295588631145,-0.06087117131174012,-0.046685085737490264,0.044447004075768785,-0.0634028312352787,0.051131025702171956,0.004304298418258674,0.04646314699204056,0.0691403655397181,-0.03475643216507831,0.03946039361440987,-0.02239006253937063,-0.06206666076983249,0.038882933875523766,0.04837136157023008,0.10069548807487447,-0.127979121570194,0.03812100626158633
SUNPHARMA.NS,SUNPHARMA.NS,0.1045203304435611,-0.12107406060971448,-0.082886838468019,0.10966210159759596,-0.002088865015854098,0.08368789690814357,-0.05302218979992238,0.05713094383252948,-0.1342185658753107,-0.0562763662644745,-0.03100174512264464,-0.022825954585170213,0.03491170800652888,0.03961111834000105,-0.00603416074205762,0.06346519739351901,-0.012308453283655506,0.06249541155670817,0.07289682461649817,-0.012350796451022666
TATACONSUM.NS,TATACONSUM.NS,0.008700864636865271,-0.06154974528769892,0.11783262654944639,-0.038410743226993345,-0.03833690709713318,0.023756953518599574,-0.06280418433026759,0.0028256337254620113,0.10587092427997237,-0.03748968456434169,-0.047235879787892995,0.025000329878340565,-0.00919270805746153,-0.025387524077037864,-0.0808312627291861,0.08710391177805837,0.03413650043992648,0.0007792077782321374,0.04270859938279727,0.05048454792354891
TATAMOTORS.NS,TATAMOTORS.NS,-0.041235230380480034,0.014028272642078293,-0.058804251192236826,0.0660358439737216,-0.0879093772705093,-0.018332490428733854,0.09395004001043968,0.04897720298605537,-0.045825814619646146,0.11084674260691527,-0.05001444790981267,0.05180381999455677,-0.07041673016038778,-0.08947430766568829,0.011603624760210795,-0.03815257043291296,-0.011266144007734086,0.017810766288455782,0.025077350264565614,0.013613182101283603
TATAPOWER.NS,TATAPOWER.NS,0.02316846282558374,0.008675530041766256,-0.08453405330417221,0.0026923813110160985,-0.04518992869734855,0.03751304174983774,0.025449186309919096,-0.031215456490054114,-0.031790886581834925,0.09156379267566198,-0.1384653345064485,0.023773239921756138,-0.011858436164700505,0.05398071484193423,-0.08067319210115848,0.04419839661402257,0.07150748311161845,-0.001547984583765425,-0.013075637327376485,0.04306623580344448
TCS.NS,TCS.NS,0.005616525948886067,-0.12197759748908032,0.05196602988439977,0.05374295386219408,0.03469118732218157,0.06514839728380914,0.10845082021243553,0.06187446824871138,-0.006895237726340108,-0.051113794601107425,0.048002340276028524,0.052597106926634295,-0.12520643350394345,0.08326266438607813,0.11066538030019728,-0.006308418452353338,-0.00807621270843757,-0.008474186557277937,-0.03969047865825956,-0.05075912534957018
TECHM.NS,TECHM.NS,0.01613197514457847,-0.19124814023424888,-0.035529244029160086,0.015226111759651268,0.08054280561727724,0.08676713009252005,0.01566940790962195,-0.022774129246612755,0.053823910574918164,-0.033798845177807,-0.07539342751493656,-0.01421348853127558,-0.15397492656103098,-0.034889289695111014,0.060563445183393204,-0.013106097290151641,0.09671389012518865,-0.027571078219535458,0.005171473830203372,-0.011317935956534615
TITAN.NS,TITAN.NS,-0.04133941101904322,0.04185694906464435,-0.04816148247575845,0.06377628611372799,-0.05373542461511745,-0.02805726040515046,-0.13283825460498558,0.02820095379761181,0.07345751197123243,0.0038494934963107046,-0.06252741904736805,0.0259198963212024,-0.06818536826750335,0.09649823515586625,-0.0029527027983100715,-0.03833411561422227,-0.039440423855548135,0.007620216736181651,-0.03183582027432935,-0.07837260539447305
ULTRACEMCO.NS,ULTRACEMCO.NS,0.03467277429469786,-0.05028889038908199,-0.01289516807222294,0.010345016769762924,-0.001586305876215474,0.0013556858375877749,-0.08782655801683627,-0.056367932993189186,0.04044039167476965,0.10081738508062014,0.012922300526033185,-0.06729871404799015,0.02538722552188207,0.02863514385375966,-0.08206930490025015,-0.04856182939751689,0.020820463182225076,0.044608552134255366,-0.10058270265794074,0.00022680005806554362
UPL.NS,UPL.NS,-0.08685043742833684,-0.0016522790577696061,-0.08652281890747876,-0.09838343090380654,0.0508719741285091,-0.07521109979235127,0.03448866608843445,-0.057959156158647246,-0.05705153166938086,0.016096613083720127,0.03077570120061978,0.010493342376655885,0.03558890148372332,-0.01383668828514036,0.0446046787381763,-0.09280199425694718,-0.005820748989105248,0.0815291393879322,-0.10447344384089535,-0.08561136472148208
WIPRO.NS,WIPRO.NS,-0.08905361270531437,-0.11875920703483636,-0.038988845559569205,0.046470130158611796,0.055343075602617045,0.11985145660798123,0.08819161814763657,-0.03153407699231991,-0.016177972391420978,-0.015071188822821761,0.009175223092565049,-0.08484324077814381,-0.05887430085832227,0.0013840335293023435,0.06743002343952202,0.0029855085739005196,-0.045040499137635706,0.10232512052085968,0.037098379344814705,-0.09038890351750077
