Price,Ticker,embed_1,embed_2,embed_3,embed_4,embed_5,embed_6,embed_7,embed_8,embed_9,embed_10,embed_11,embed_12,embed_13,embed_14,embed_15,embed_16,embed_17,embed_18,embed_19,embed_20,embed_21,embed_22,embed_23,embed_24
NTPC.NS,NTPC.NS,-0.10644204863799361,-0.2849223633583349,0.044230826653926573,0.05964762225898791,0.06387651615355652,-0.07575923953634799,0.1758481526555139,-0.08476318428379274,0.07286139291322201,0.0422200001102491,-0.05874827194551959,-0.007131142909255256,-0.032116812334817946,-0.020335206663433733,0.04504706627502279,0.055605223203651084,0.0018757282668205478,0.031853863030222106,0.06209389636111212,-0.03202983551286254,0.01835749646934701,0.025437236329106258,0.01915534867373352,-0.022525670329137708
ONGC.NS,ONGC.NS,-0.0005467759220236031,-0.38790410421315996,0.11301338631862655,0.09933231604856903,-0.04181494890044447,-0.008641772408482906,-0.05241198584831112,0.049228369218327725,-0.04712134096550705,0.04102192423725235,-0.006354047242591657,0.004194391243956999,-0.10800546139979117,0.023069907288679338,-0.08980675798590738,-0.06956642694692562,0.021981601360333666,-0.026515541743150878,-0.016525845350166206,-0.009348474441613082,-0.0050164667925964405,0.04248706569865628,0.031117107524608754,-0.013600944484888387
POWERGRID.NS,POWERGRID.NS,-0.05203133796018563,-0.2358582429105531,0.07548323660506683,0.13825250671224154,0.14120691119790033,-0.10776126038574216,0.19015796029135604,-0.16658796488817718,0.0507535589470145,-0.1212186134415733,0.059646923061170046,-0.05308029019881935,0.0051180628152469685,-0.02191181447733116,-0.00998347765562494,0.04143659315200468,0.004435517143703242,0.03282794251162188,-0.01719424747042214,0.002105212216981051,0.07269031893225857,-0.022209237481637768,0.06197660233271529,-0.003706495144306877
RELIANCE.NS,RELIANCE.NS,0.029333229483874353,0.054321768640298855,0.028747767343964666,0.03779505353224407,-0.09613889161183227,0.03287296067563749,0.006520465177014467,0.12858861748223444,-0.07796266825926486,-0.014274542330976567,-0.10012109889491722,-0.19177438313424017,-0.06673274284578919,-0.038790047840129224,-0.002955415745647559,-0.013160999484077467,-0.14232210407180024,-0.09748887305593715,0.00018536931615389815,0.014885133279974996,-0.00849341924136826,-0.08594339267836708,0.05092496466465675,-0.018934426860787733
SBIN.NS,SBIN.NS,-0.3084530611349156,-0.04308126315731104,-0.10159909477216243,-0.04647460366291918,-0.06383375952311868,-0.13694129022850435,-0.05311304786496968,0.045806878650468154,-0.07669853830627309,-0.017759476648573597,0.06995546829443293,-0.002479482422311183,0.03252630110201647,0.022105469573988446,0.006797050826880365,0.026289702814494754,0.0516153743535926,-0.007061083144755183,-0.026421908563376596,0.03791934986978745,-0.06258084703150742,-0.07761627201349063,0.022980741142924838,0.02825150740682306
SHREECEM.NS,SHREECEM.NS,-0.09251362339927859,-0.018161346671727426,-0.08167153286333295,-0.0465277143468414,0.19132283354152277,0.12176503228732878,-0.1345338109258228,-0.0940170684921231,-0.04066603204404049,-0.04691926640752268,-0.0018065281961291775,0.031627775844064746,-0.13186795617828523,0.00429019343609644,0.12648783314721435,-0.014601068575958935,0.028200182845815852,0.06537469580520645,-0.049482203022255464,0.02262465251334982,-0.06767218413437957,0.01768023910945832,-0.014779374965856504,0.0020293063014612854
SUNPHARMA.NS,SUNPHARMA.NS,0.32868348125492564,-0.18111480202303756,0.08148615601587578,-0.24146473822571252,0.07514411710652752,-0.02395001316529601,-0.06626193666447973,0.05755872859106973,0.06728276743107466,-0.05459943324405701,-0.05592514245466575,0.012938636574671678,0.08390815534523509,0.05015071606256079,0.04448231980283218,0.07486733481214859,-0.017767108809962462,0.07521950757093543,-0.011903051722262841,0.1099439157752016,0.03094541431081497,-0.05074387903041497,0.052575573331133135,-0.06096600783991154
TATACONSUM.NS,TATACONSUM.NS,-0.10501983460910043,0.07945450028526406,-0.06019535825613332,-0.053457722675640175,0.11603663621990463,0.12022518541103429,0.10963461252537425,0.12727517740626626,0.08518239074888312,0.07831530814843844,0.03507353349376022,-0.07444937560510648,-0.07869483834692935,-0.03184880077412035,0.012746919339131454,0.03568760038326215,0.02544950030435175,0.025741250949544405,-0.04583004364391042,-0.07275229845765067,-0.054849827377808746,0.022735810935073267,0.042439400193199216,0.03831796992138043
TATAMOTORS.NS,TATAMOTORS.NS,-0.06744339748406773,-0.17045384364993893,-0.01807312190505185,-0.054546336463017896,-0.18507910207826464,0.06062621001635173,0.01942069862671656,0.007852122870222838,-0.04109790439348265,0.06388114967428667,0.022870351462930143,-0.018748288366752436,0.03189901142279961,-0.14835203669395208,0.003853102386955193,0.07845046566921339,0.002929838474953078,0.01384598594587811,0.005027864647300722,0.007956948668073206,-0.07091912118586881,0.002024598740811504,0.010285767743991064,-0.16895893897075234
TATAPOWER.NS,TATAPOWER.NS,-0.11911950883590544,-0.1527378311609338,-0.15567887284994483,-0.004142785136094094,-0.031011788695902962,0.047794394763694584,0.09632933517917024,-0.05291977397939289,0.021122958726614044,0.09277524188470405,0.0031362938094500158,-0.033291828044524,-0.04621953332204938,0.013495399021571585,-0.08159547525092767,0.08182301317184608,0.010017620919160851,0.00346923996584162,0.011796667942426207,0.07954257334094925,-0.11783536413979606,-0.06119289627259983,-0.11799004709939676,0.05285950600187022
